Date,Title,URL,Rating,Stock,Price,Category,Availability,UPC
2024-05-27,In the Woods,https://books.toscrape.com/in-the-woods-dublin-murder-squad-1_433/index.html,2,In stock,38.38,N/A,0,N/A
2024-05-27,In Cold Blood,https://books.toscrape.com/in-cold-blood_432/index.html,4,In stock,49.98,N/A,0,N/A
2024-05-27,How to Stop Worrying and Start Living,https://books.toscrape.com/how-to-stop-worrying-and-start-living_431/index.html,5,In stock,46.49,N/A,0,N/A
2024-05-27,Give It Back,https://books.toscrape.com/give-it-back_430/index.html,2,In stock,18.32,N/A,0,N/A
2024-05-27,"Girl, Interrupted",https://books.toscrape.com/girl-interrupted_429/index.html,3,In stock,42.14,N/A,0,N/A
2024-05-27,Fun Home,https://books.toscrape.com/fun-home-a-family-tragicomic_428/index.html,4,In stock,56.59,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 6",https://books.toscrape.com/fruits-basket-vol-6-fruits-basket-6_427/index.html,4,In stock,20.96,N/A,0,N/A
2024-05-27,Deception Point,https://books.toscrape.com/deception-point_426/index.html,4,In stock,40.32,N/A,0,N/A
2024-05-27,"Death Note, Vol. 6",https://books.toscrape.com/death-note-vol-6-give-and-take-death-note-6_425/index.html,3,In stock,36.39,N/A,0,N/A
2024-05-27,Catherine the Great,https://books.toscrape.com/catherine-the-great-portrait-of-a-woman_424/index.html,4,In stock,58.55,N/A,0,N/A
2024-05-27,Better Homes and Gardens New Cook Book,https://books.toscrape.com/better-homes-and-gardens-new-cook-book_423/index.html,3,In stock,39.61,N/A,0,N/A
2024-05-27,An Unquiet Mind,https://books.toscrape.com/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,3,In stock,21.30,N/A,0,N/A
2024-05-27,A Year in Provence,https://books.toscrape.com/a-year-in-provence-provence-1_421/index.html,4,In stock,56.88,N/A,0,N/A
2024-05-27,World Without End,https://books.toscrape.com/world-without-end-the-pillars-of-the-earth-2_420/index.html,4,In stock,32.97,N/A,0,N/A
2024-05-27,"Will Grayson, Will Grayson",https://books.toscrape.com/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,4,In stock,47.31,N/A,0,N/A
2024-05-27,Why Save the Bankers?,https://books.toscrape.com/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,2,In stock,48.67,N/A,0,N/A
2024-05-27,Where She Went,https://books.toscrape.com/where-she-went-if-i-stay-2_417/index.html,4,In stock,41.73,N/A,0,N/A
2024-05-27,What If?,https://books.toscrape.com/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,4,In stock,53.68,N/A,0,N/A
2024-05-27,Two Summers,https://books.toscrape.com/two-summers_415/index.html,1,In stock,14.64,N/A,0,N/A
2024-05-27,This Is Your Brain on Music,https://books.toscrape.com/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,1,In stock,38.40,N/A,0,N/A
2024-05-27,The Secret Garden,https://books.toscrape.com/the-secret-garden_413/index.html,4,In stock,15.08,N/A,0,N/A
2024-05-27,The Raven King,https://books.toscrape.com/the-raven-king-the-raven-cycle-4_412/index.html,2,In stock,30.57,N/A,0,N/A
2024-05-27,The Raven Boys,https://books.toscrape.com/the-raven-boys-the-raven-cycle-1_411/index.html,4,In stock,57.74,N/A,0,N/A
2024-05-27,The Power Greens Cookbook,https://books.toscrape.com/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,5,In stock,11.05,N/A,0,N/A
2024-05-27,The Metamorphosis,https://books.toscrape.com/the-metamorphosis_409/index.html,1,In stock,28.58,N/A,0,N/A
2024-05-27,The Mathews Men,https://books.toscrape.com/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,5,In stock,42.91,N/A,0,N/A
2024-05-27,The Little Paris Bookshop,https://books.toscrape.com/the-little-paris-bookshop_407/index.html,3,In stock,24.73,N/A,0,N/A
2024-05-27,The Hiding Place,https://books.toscrape.com/the-hiding-place_406/index.html,4,In stock,55.91,N/A,0,N/A
2024-05-27,The Grand Design,https://books.toscrape.com/the-grand-design_405/index.html,3,In stock,13.76,N/A,0,N/A
2024-05-27,The Firm,https://books.toscrape.com/the-firm_404/index.html,3,In stock,45.56,N/A,0,N/A
2024-05-27,The Fault in Our Stars,https://books.toscrape.com/the-fault-in-our-stars_403/index.html,1,In stock,47.22,N/A,0,N/A
2024-05-27,The False Prince,https://books.toscrape.com/the-false-prince-the-ascendance-trilogy-1_402/index.html,5,In stock,56.00,N/A,0,N/A
2024-05-27,The Expatriates,https://books.toscrape.com/the-expatriates_401/index.html,2,In stock,44.58,N/A,0,N/A
2024-05-27,The Dream Thieves,https://books.toscrape.com/the-dream-thieves-the-raven-cycle-2_400/index.html,1,In stock,34.50,N/A,0,N/A
2024-05-27,The Darkest Corners,https://books.toscrape.com/the-darkest-corners_399/index.html,5,In stock,11.33,N/A,0,N/A
2024-05-27,The Crossover,https://books.toscrape.com/the-crossover_398/index.html,4,In stock,38.77,N/A,0,N/A
2024-05-27,The 5th Wave,https://books.toscrape.com/the-5th-wave-the-5th-wave-1_397/index.html,2,In stock,11.83,N/A,0,N/A
2024-05-27,Tell the Wind and Fire,https://books.toscrape.com/tell-the-wind-and-fire_396/index.html,3,In stock,45.51,N/A,0,N/A
2024-05-27,Tell Me Three Things,https://books.toscrape.com/tell-me-three-things_395/index.html,1,In stock,41.81,N/A,0,N/A
2024-05-27,Talking to Girls About Duran Duran,https://books.toscrape.com/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,4,In stock,25.15,N/A,0,N/A
2024-05-27,Siddhartha,https://books.toscrape.com/siddhartha_393/index.html,5,In stock,34.22,N/A,0,N/A
2024-05-27,Shiver,https://books.toscrape.com/shiver-the-wolves-of-mercy-falls-1_392/index.html,5,In stock,16.23,N/A,0,N/A
2024-05-27,Remember Me?,https://books.toscrape.com/remember-me_391/index.html,3,In stock,11.48,N/A,0,N/A
2024-05-27,Red Dragon,https://books.toscrape.com/red-dragon-hannibal-lecter-1_390/index.html,3,In stock,23.37,N/A,0,N/A
2024-05-27,Peak,https://books.toscrape.com/peak-secrets-from-the-new-science-of-expertise_389/index.html,2,In stock,16.28,N/A,0,N/A
2024-05-27,My Mother Was Nuts,https://books.toscrape.com/my-mother-was-nuts_388/index.html,4,In stock,31.63,N/A,0,N/A
2024-05-27,Mexican Today,https://books.toscrape.com/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,5,In stock,24.91,N/A,0,N/A
2024-05-27,Maybe Something Beautiful,https://books.toscrape.com/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,1,In stock,22.54,N/A,0,N/A
2024-05-27,Lola and the Boy Next Door,https://books.toscrape.com/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,4,In stock,23.63,N/A,0,N/A
2024-05-27,Logan Kade,https://books.toscrape.com/logan-kade-fallen-crest-high-55_384/index.html,2,In stock,13.12,N/A,0,N/A
2024-05-27,Last One Home,https://books.toscrape.com/last-one-home-new-beginnings-1_383/index.html,3,In stock,59.98,N/A,0,N/A
2024-05-27,Killing Floor,https://books.toscrape.com/killing-floor-jack-reacher-1_382/index.html,4,In stock,31.49,N/A,0,N/A
2024-05-27,Kill the Boy Band,https://books.toscrape.com/kill-the-boy-band_381/index.html,5,In stock,15.52,N/A,0,N/A
2024-05-27,Isla and the Happily Ever After,https://books.toscrape.com/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,5,In stock,48.13,N/A,0,N/A
2024-05-27,If I Stay,https://books.toscrape.com/if-i-stay-if-i-stay-1_379/index.html,5,In stock,38.13,N/A,0,N/A
2024-05-27,I Know Why the Caged Bird Sings,https://books.toscrape.com/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,2,In stock,36.55,N/A,0,N/A
2024-05-27,Harry Potter and the Deathly Hallows,https://books.toscrape.com/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,1,In stock,23.32,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 5",https://books.toscrape.com/fruits-basket-vol-5-fruits-basket-5_376/index.html,1,In stock,16.33,N/A,0,N/A
2024-05-27,Foundation,https://books.toscrape.com/foundation-foundation-publication-order-1_375/index.html,1,In stock,32.42,N/A,0,N/A
2024-05-27,Fool Me Once,https://books.toscrape.com/fool-me-once_374/index.html,1,In stock,16.96,N/A,0,N/A
2024-05-27,Find Her,https://books.toscrape.com/find-her-detective-dd-warren-8_373/index.html,1,In stock,22.37,N/A,0,N/A
2024-05-27,Evicted,https://books.toscrape.com/evicted-poverty-and-profit-in-the-american-city_372/index.html,1,In stock,42.27,N/A,0,N/A
2024-05-27,Drama,https://books.toscrape.com/drama_371/index.html,2,In stock,38.70,N/A,0,N/A
2024-05-27,Dracula the Un-Dead,https://books.toscrape.com/dracula-the-un-dead_370/index.html,5,In stock,35.63,N/A,0,N/A
2024-05-27,Digital Fortress,https://books.toscrape.com/digital-fortress_369/index.html,5,In stock,58.00,N/A,0,N/A
2024-05-27,"Death Note, Vol. 5",https://books.toscrape.com/death-note-vol-5-whiteout-death-note-5_368/index.html,1,In stock,52.41,N/A,0,N/A
2024-05-27,"Data, A Love Story",https://books.toscrape.com/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,3,In stock,32.35,N/A,0,N/A
2024-05-27,Critique of Pure Reason,https://books.toscrape.com/critique-of-pure-reason_366/index.html,1,In stock,20.75,N/A,0,N/A
2024-05-27,Booked,https://books.toscrape.com/booked_365/index.html,5,In stock,17.49,N/A,0,N/A
2024-05-27,"Blue Lily, Lily Blue",https://books.toscrape.com/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,5,In stock,34.13,N/A,0,N/A
2024-05-27,Approval Junkie,https://books.toscrape.com/approval-junkie-adventures-in-caring-too-much_363/index.html,5,In stock,58.81,N/A,0,N/A
2024-05-27,An Abundance of Katherines,https://books.toscrape.com/an-abundance-of-katherines_362/index.html,5,In stock,10.00,N/A,0,N/A
2024-05-27,America's War for the Greater Middle East,https://books.toscrape.com/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,2,In stock,51.22,N/A,0,N/A
2024-05-27,Alight,https://books.toscrape.com/alight-the-generations-trilogy-2_360/index.html,4,In stock,58.59,N/A,0,N/A
2024-05-27,A Girl's Guide to Moving On,https://books.toscrape.com/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,1,In stock,31.30,N/A,0,N/A
2024-05-27,A Game of Thrones,https://books.toscrape.com/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,2,In stock,46.42,N/A,0,N/A
2024-05-27,A Feast for Crows,https://books.toscrape.com/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,4,In stock,17.21,N/A,0,N/A
2024-05-27,A Clash of Kings,https://books.toscrape.com/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,3,In stock,10.79,N/A,0,N/A
2024-05-27,Vogue Colors A to Z,https://books.toscrape.com/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,4,In stock,52.35,N/A,0,N/A
2024-05-27,The Shining,https://books.toscrape.com/the-shining-the-shining-1_354/index.html,3,In stock,27.88,N/A,0,N/A
2024-05-27,The Pilgrim's Progress,https://books.toscrape.com/the-pilgrims-progress_353/index.html,2,In stock,50.26,N/A,0,N/A
2024-05-27,The Perfect Play,https://books.toscrape.com/the-perfect-play-play-by-play-1_352/index.html,3,In stock,59.99,N/A,0,N/A
2024-05-27,The Passion of Dolssa,https://books.toscrape.com/the-passion-of-dolssa_351/index.html,5,In stock,28.32,N/A,0,N/A
2024-05-27,The Jazz of Physics,https://books.toscrape.com/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,3,In stock,38.71,N/A,0,N/A
2024-05-27,The Hunger Games,https://books.toscrape.com/the-hunger-games-the-hunger-games-1_349/index.html,5,In stock,29.85,N/A,0,N/A
2024-05-27,The Hound of the Baskervilles,https://books.toscrape.com/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,2,In stock,14.82,N/A,0,N/A
2024-05-27,The Gunning of America,https://books.toscrape.com/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,4,In stock,16.81,N/A,0,N/A
2024-05-27,The Geography of Bliss,https://books.toscrape.com/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,2,In stock,28.23,N/A,0,N/A
2024-05-27,The Demonists,https://books.toscrape.com/the-demonists-demonist-1_345/index.html,2,In stock,52.11,N/A,0,N/A
2024-05-27,"The Demon Prince of Momochi House, Vol. 4",https://books.toscrape.com/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,2,In stock,27.88,N/A,0,N/A
2024-05-27,The Bone Hunters,https://books.toscrape.com/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,3,In stock,59.71,N/A,0,N/A
2024-05-27,The Beast,https://books.toscrape.com/the-beast-black-dagger-brotherhood-14_342/index.html,5,In stock,46.08,N/A,0,N/A
2024-05-27,Some Women,https://books.toscrape.com/some-women_341/index.html,5,In stock,13.73,N/A,0,N/A
2024-05-27,Shopaholic Ties the Knot,https://books.toscrape.com/shopaholic-ties-the-knot-shopaholic-3_340/index.html,5,In stock,48.39,N/A,0,N/A
2024-05-27,Paper and Fire,https://books.toscrape.com/paper-and-fire-the-great-library-2_339/index.html,5,In stock,49.45,N/A,0,N/A
2024-05-27,Outlander,https://books.toscrape.com/outlander-outlander-1_338/index.html,5,In stock,19.67,N/A,0,N/A
2024-05-27,Orchestra of Exiles,https://books.toscrape.com/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,3,In stock,12.36,N/A,0,N/A
2024-05-27,No One Here Gets Out Alive,https://books.toscrape.com/no-one-here-gets-out-alive_336/index.html,5,In stock,20.02,N/A,0,N/A
2024-05-27,Night Shift,https://books.toscrape.com/night-shift-night-shift-1-20_335/index.html,4,In stock,12.75,N/A,0,N/A
2024-05-27,Needful Things,https://books.toscrape.com/needful-things_334/index.html,4,In stock,47.51,N/A,0,N/A
2024-05-27,Mockingjay,https://books.toscrape.com/mockingjay-the-hunger-games-3_333/index.html,4,In stock,20.44,N/A,0,N/A
2024-05-27,Misery,https://books.toscrape.com/misery_332/index.html,2,In stock,34.79,N/A,0,N/A
2024-05-27,Little Women,https://books.toscrape.com/little-women-little-women-1_331/index.html,4,In stock,28.07,N/A,0,N/A
2024-05-27,It,https://books.toscrape.com/it_330/index.html,3,In stock,25.01,N/A,0,N/A
2024-05-27,Harry Potter and the Sorcerer's Stone,https://books.toscrape.com/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,3,In stock,13.90,N/A,0,N/A
2024-05-27,Harry Potter and the Prisoner of Azkaban,https://books.toscrape.com/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,4,In stock,24.17,N/A,0,N/A
2024-05-27,Harry Potter and the Order of the Phoenix,https://books.toscrape.com/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,4,In stock,31.63,N/A,0,N/A
2024-05-27,Harry Potter and the Half-Blood Prince,https://books.toscrape.com/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,5,In stock,48.75,N/A,0,N/A
2024-05-27,Harry Potter and the Chamber of Secrets,https://books.toscrape.com/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,1,In stock,14.74,N/A,0,N/A
2024-05-27,Gone with the Wind,https://books.toscrape.com/gone-with-the-wind_324/index.html,3,In stock,32.49,N/A,0,N/A
2024-05-27,God Is Not Great,https://books.toscrape.com/god-is-not-great-how-religion-poisons-everything_323/index.html,1,In stock,27.80,N/A,0,N/A
2024-05-27,Girl With a Pearl Earring,https://books.toscrape.com/girl-with-a-pearl-earring_322/index.html,1,In stock,26.77,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 4",https://books.toscrape.com/fruits-basket-vol-4-fruits-basket-4_321/index.html,4,In stock,50.44,N/A,0,N/A
2024-05-27,Far From True,https://books.toscrape.com/far-from-true-promise-falls-trilogy-2_320/index.html,2,In stock,34.93,N/A,0,N/A
2024-05-27,Dark Lover,https://books.toscrape.com/dark-lover-black-dagger-brotherhood-1_319/index.html,1,In stock,12.87,N/A,0,N/A
2024-05-27,Confessions of a Shopaholic,https://books.toscrape.com/confessions-of-a-shopaholic-shopaholic-1_318/index.html,2,In stock,48.94,N/A,0,N/A
2024-05-27,Changing the Game,https://books.toscrape.com/changing-the-game-play-by-play-2_317/index.html,3,In stock,13.38,N/A,0,N/A
2024-05-27,Candide,https://books.toscrape.com/candide_316/index.html,3,In stock,58.63,N/A,0,N/A
2024-05-27,Can You Keep a Secret?,https://books.toscrape.com/can-you-keep-a-secret_315/index.html,1,In stock,21.94,N/A,0,N/A
2024-05-27,Atlas Shrugged,https://books.toscrape.com/atlas-shrugged_314/index.html,5,In stock,26.58,N/A,0,N/A
2024-05-27,Animal Farm,https://books.toscrape.com/animal-farm_313/index.html,3,In stock,57.22,N/A,0,N/A
2024-05-27,A Walk to Remember,https://books.toscrape.com/a-walk-to-remember_312/index.html,1,In stock,56.43,N/A,0,N/A
2024-05-27,A New Earth,https://books.toscrape.com/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,5,In stock,55.65,N/A,0,N/A
2024-05-27,A History of God,https://books.toscrape.com/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,1,In stock,27.62,N/A,0,N/A
2024-05-27,'Salem's Lot,https://books.toscrape.com/salems-lot_309/index.html,4,In stock,49.56,N/A,0,N/A
2024-05-27,Zero History,https://books.toscrape.com/zero-history-blue-ant-3_308/index.html,1,In stock,34.77,N/A,0,N/A
2024-05-27,Wuthering Heights,https://books.toscrape.com/wuthering-heights_307/index.html,3,In stock,17.73,N/A,0,N/A
2024-05-27,World War Z,https://books.toscrape.com/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,1,In stock,21.80,N/A,0,N/A
2024-05-27,Wild,https://books.toscrape.com/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,3,In stock,46.02,N/A,0,N/A
2024-05-27,"Where'd You Go, Bernadette",https://books.toscrape.com/whered-you-go-bernadette_304/index.html,1,In stock,18.13,N/A,0,N/A
2024-05-27,When You Are Engulfed in Flames,https://books.toscrape.com/when-you-are-engulfed-in-flames_303/index.html,5,In stock,30.89,N/A,0,N/A
2024-05-27,We the People,https://books.toscrape.com/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,3,In stock,31.95,N/A,0,N/A
2024-05-27,We Are All Completely Beside Ourselves,https://books.toscrape.com/we-are-all-completely-beside-ourselves_301/index.html,1,In stock,24.04,N/A,0,N/A
2024-05-27,Walk the Edge,https://books.toscrape.com/walk-the-edge-thunder-road-2_300/index.html,3,In stock,32.36,N/A,0,N/A
2024-05-27,Voyager,https://books.toscrape.com/voyager-outlander-3_299/index.html,5,In stock,21.07,N/A,0,N/A
2024-05-27,Very Good Lives,https://books.toscrape.com/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,3,In stock,50.66,N/A,0,N/A
2024-05-27,Vegan Vegetarian Omnivore,https://books.toscrape.com/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,2,In stock,13.66,N/A,0,N/A
2024-05-27,Unstuffed,https://books.toscrape.com/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,1,In stock,58.09,N/A,0,N/A
2024-05-27,Under the Banner of Heaven,https://books.toscrape.com/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,1,In stock,30.00,N/A,0,N/A
2024-05-27,Two Boys Kissing,https://books.toscrape.com/two-boys-kissing_294/index.html,2,In stock,32.74,N/A,0,N/A
2024-05-27,Twilight,https://books.toscrape.com/twilight-twilight-1_293/index.html,2,In stock,41.93,N/A,0,N/A
2024-05-27,Twenties Girl,https://books.toscrape.com/twenties-girl_292/index.html,2,In stock,42.80,N/A,0,N/A
2024-05-27,Trespassing Across America,https://books.toscrape.com/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,1,In stock,53.51,N/A,0,N/A
2024-05-27,Three-Martini Lunch,https://books.toscrape.com/three-martini-lunch_290/index.html,3,In stock,23.21,N/A,0,N/A
2024-05-27,"Thinking, Fast and Slow",https://books.toscrape.com/thinking-fast-and-slow_289/index.html,1,In stock,21.14,N/A,0,N/A
2024-05-27,The Wild Robot,https://books.toscrape.com/the-wild-robot_288/index.html,3,In stock,56.07,N/A,0,N/A
2024-05-27,"The Wicked + The Divine, Vol. 3",https://books.toscrape.com/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,3,In stock,14.41,N/A,0,N/A
2024-05-27,The Undomestic Goddess,https://books.toscrape.com/the-undomestic-goddess_286/index.html,4,In stock,45.75,N/A,0,N/A
2024-05-27,The Travelers,https://books.toscrape.com/the-travelers_285/index.html,1,In stock,15.77,N/A,0,N/A
2024-05-27,The Tipping Point,https://books.toscrape.com/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,2,In stock,10.02,N/A,0,N/A
2024-05-27,The Thing About Jellyfish,https://books.toscrape.com/the-thing-about-jellyfish_283/index.html,1,In stock,48.77,N/A,0,N/A
2024-05-27,The Stand,https://books.toscrape.com/the-stand_282/index.html,2,In stock,57.86,N/A,0,N/A
2024-05-27,The Smitten Kitchen Cookbook,https://books.toscrape.com/the-smitten-kitchen-cookbook_281/index.html,1,In stock,23.59,N/A,0,N/A
2024-05-27,The Silkworm,https://books.toscrape.com/the-silkworm-cormoran-strike-2_280/index.html,5,In stock,23.05,N/A,0,N/A
2024-05-27,"The Sandman, Vol. 3",https://books.toscrape.com/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,5,In stock,55.55,N/A,0,N/A
2024-05-27,The Rose & the Dagger,https://books.toscrape.com/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,4,In stock,58.64,N/A,0,N/A
2024-05-27,The Road to Little Dribbling,https://books.toscrape.com/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,1,In stock,23.21,N/A,0,N/A
2024-05-27,The Rise of Theodore Roosevelt,https://books.toscrape.com/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,3,In stock,42.57,N/A,0,N/A
2024-05-27,The Restaurant at the End of the Universe,https://books.toscrape.com/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,1,In stock,10.92,N/A,0,N/A
2024-05-27,The Rest Is Noise,https://books.toscrape.com/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,1,In stock,34.77,N/A,0,N/A
2024-05-27,The Red Tent,https://books.toscrape.com/the-red-tent_273/index.html,5,In stock,35.66,N/A,0,N/A
2024-05-27,The Purpose Driven Life,https://books.toscrape.com/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,3,In stock,37.19,N/A,0,N/A
2024-05-27,The Purest Hook,https://books.toscrape.com/the-purest-hook-second-circle-tattoos-3_271/index.html,1,In stock,12.25,N/A,0,N/A
2024-05-27,The Picture of Dorian Gray,https://books.toscrape.com/the-picture-of-dorian-gray_270/index.html,2,In stock,29.70,N/A,0,N/A
2024-05-27,The Paris Wife,https://books.toscrape.com/the-paris-wife_269/index.html,3,In stock,36.80,N/A,0,N/A
2024-05-27,The Obsession,https://books.toscrape.com/the-obsession_268/index.html,1,In stock,45.43,N/A,0,N/A
2024-05-27,The Nightingale,https://books.toscrape.com/the-nightingale_267/index.html,4,In stock,26.26,N/A,0,N/A
2024-05-27,The New Guy,https://books.toscrape.com/the-new-guy-and-other-senior-year-distractions_266/index.html,3,In stock,44.92,N/A,0,N/A
2024-05-27,The Nanny Diaries,https://books.toscrape.com/the-nanny-diaries-nanny-1_265/index.html,5,In stock,52.53,N/A,0,N/A
2024-05-27,The Name of God is Mercy,https://books.toscrape.com/the-name-of-god-is-mercy_264/index.html,2,In stock,37.25,N/A,0,N/A
2024-05-27,The Maze Runner,https://books.toscrape.com/the-maze-runner-the-maze-runner-1_263/index.html,1,In stock,20.93,N/A,0,N/A
2024-05-27,The Lover's Dictionary,https://books.toscrape.com/the-lovers-dictionary_262/index.html,2,In stock,58.09,N/A,0,N/A
2024-05-27,The Lonely Ones,https://books.toscrape.com/the-lonely-ones_261/index.html,5,In stock,43.59,N/A,0,N/A
2024-05-27,The Lean Startup,https://books.toscrape.com/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,3,In stock,33.92,N/A,0,N/A
2024-05-27,The Last Painting of Sara de Vos,https://books.toscrape.com/the-last-painting-of-sara-de-vos_259/index.html,2,In stock,55.55,N/A,0,N/A
2024-05-27,"The Land of 10,000 Madonnas",https://books.toscrape.com/the-land-of-10000-madonnas_258/index.html,4,In stock,29.64,N/A,0,N/A
2024-05-27,The Infinities,https://books.toscrape.com/the-infinities_257/index.html,1,In stock,27.41,N/A,0,N/A
2024-05-27,The Husband's Secret,https://books.toscrape.com/the-husbands-secret_256/index.html,5,In stock,52.51,N/A,0,N/A
2024-05-27,The Hitchhiker's Guide to the Galaxy,https://books.toscrape.com/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,3,In stock,47.80,N/A,0,N/A
2024-05-27,The Guns of August,https://books.toscrape.com/the-guns-of-august_254/index.html,2,In stock,14.54,N/A,0,N/A
2024-05-27,The Guernsey Literary and Potato Peel Pie Society,https://books.toscrape.com/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,1,In stock,49.53,N/A,0,N/A
2024-05-27,The Goldfinch,https://books.toscrape.com/the-goldfinch_252/index.html,3,In stock,43.58,N/A,0,N/A
2024-05-27,The Giver,https://books.toscrape.com/the-giver-the-giver-quartet-1_251/index.html,1,In stock,12.30,N/A,0,N/A
2024-05-27,The Girl with All the Gifts,https://books.toscrape.com/the-girl-with-all-the-gifts_250/index.html,3,In stock,49.47,N/A,0,N/A
2024-05-27,The Girl Who Played with Fire,https://books.toscrape.com/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,2,In stock,22.14,N/A,0,N/A
2024-05-27,The Girl Who Kicked the Hornet's Nest,https://books.toscrape.com/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,1,In stock,57.48,N/A,0,N/A
2024-05-27,The Exiled,https://books.toscrape.com/the-exiled_247/index.html,3,In stock,43.45,N/A,0,N/A
2024-05-27,The End of Faith,https://books.toscrape.com/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,4,In stock,22.13,N/A,0,N/A
2024-05-27,The Elegant Universe,https://books.toscrape.com/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,4,In stock,13.03,N/A,0,N/A
2024-05-27,The Disappearing Spoon,https://books.toscrape.com/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,5,In stock,57.35,N/A,0,N/A
2024-05-27,The Devil Wears Prada,https://books.toscrape.com/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,1,In stock,44.29,N/A,0,N/A
2024-05-27,The Demon-Haunted World,https://books.toscrape.com/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,4,In stock,52.25,N/A,0,N/A
2024-05-27,The Day the Crayons Came Home,https://books.toscrape.com/the-day-the-crayons-came-home-crayons_241/index.html,5,In stock,26.33,N/A,0,N/A
